Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
768,ordered,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG2
770,begin,VB,Feb.,NNP,NP-TMP,VB1VP0NP-TMP0,1,ARGM-TMP
771,said,VBD,Judge,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
772,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
773,entertain,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
774,entertain,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
776,entertain,VB,any,DT,NP,VB1VP0NP0,1,ARG1
777,block,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
779,held,VBN,may,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
780,held,VBN,not,RB,RB,VBN1VP1VP1VP0RB0,0,ARGM-NEG
781,held,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S-TPC-20NP-SBJ-10,0,ARG1
782,held,VBN,hostage,NN,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
783,held,VBN,through,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
784,said,VBD,Judge,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
786,said,VBD,Commonwealth,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
788,appealing,VBG,it,PRP,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0,ARG0
789,appealing,VBG,already,RB,ADVP-TMP,VBG1VP1VP0ADVP-TMP0,0,ARGM-TMP
790,appealing,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
791,underlying,VBG,commission,NN,NN,VBG1NP0NN0,1,ARG0
793,considering,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
794,appealing,VBG,it,PRP,NP-SBJ-1,VBG1VP1S1VP1VP1VP1S0NP-SBJ-10,0,ARG0
795,appealing,VBG,Judge,NNP,NP,VBG1VP0NP0,1,ARG1
796,determined,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
797,determined,VBN,The,DT,NP-SBJ-16,VBN1VP1VP1VP1S0NP-SBJ-160,0,ARG1
798,determined,VBN,next,JJ,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
799,determined,VBN,based,VBN,PP,VBN1VP0PP0,1,ARG2
802,made,VBN,until,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
803,said,VBD,Commonwealth,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
805,force,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
806,force,VB,it,PRP,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
807,force,VB,to,TO,VP,VB1VP0S0VP0,1,ARG2
808,slash,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
809,slash,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
810,slash,VB,by,IN,PP-EXT,VB1VP0PP-EXT0,1,ARG2-by
812,reported,VBD,Commonwealth,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
813,reported,VBD,earnings,NNS,NP,VBD1VP0NP0,1,ARG1
814,said,VBD,A,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
815,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
816,tracking,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM-SBJ0NP-SBJ0,0,ARG0
817,tracking,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
818,changed,VBN,whose,WP$,WHNP-20,VBN1VP1VP1S1SBAR0WHNP-200,0,ARG1
821,closed,VBD,yesterday,NN,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
823,closed,VBD,at,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARGM-EXT
824,closed,VBD,down,RB,ADVP,VBD1VP0ADVP0,1,ARGM-MNR
825,completed,VBN,The,DT,NP-SBJ-17,VBN1VP1VP1S0NP-SBJ-170,0,ARG1
827,disputed,VBN,1985,CD,CD,VBN1NP0CD0,1,ARG2
828,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
830,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
831,raise,VB,Commonwealth,NNP,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
833,raise,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
834,raise,VB,by,IN,PP-EXT,VB1VP0PP-EXT0,1,ARG2-by
835,raise,VB,*-1,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARGM-PNC
836,pay,VB,Commonwealth,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
837,pay,VB,for,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG3-for
838,upheld,VBD,But,CC,CC,VBD1VP1VP1S0CC0,0,ARGM-DIS
841,found,VBD,But,CC,CC,VBD1VP1VP1S0CC0,0,ARGM-DIS
842,found,VBD,state,NN,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
843,found,VBD,the,DT,NP-SBJ,VBD1VP0S0NP-SBJ0,1,ARG1
845,ordered,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
846,ordered,VBD,the,DT,NP-1,VBD1VP0NP-10,1,ARG2
848,audit,VB,the,DT,NP-1,VB1VP1VP1VP1S1VP0NP-10,0,ARG0
849,audit,VB,Commonwealth,NNP,NP,VB1VP0NP0,1,ARG1
850,refund,VB,the,DT,NP-1,VB1VP1VP1VP1S1VP0NP-10,0,ARG0
851,refund,VB,any,DT,NP,VB1VP0NP0,1,ARG1
852,collecting,VBG,The,DT,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
853,collecting,VBG,for,IN,PP-PRP,VBG1VP0PP-PRP0,1,ARG4-for
854,collecting,VBG,from,IN,PP-DIR,VBG1VP0PP-DIR0,1,ARG2-from
855,collecting,VBG,since,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
856,ruled,VBD,In,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
857,ruled,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
858,ruled,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
859,refunded,VBN,should,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
862,added,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
863,added,VBD,Judge,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
864,added,VBD,an,DT,NP,VBD1VP0NP0,1,ARG1
865,added,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
866,set,VBD,Last,JJ,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
867,set,VBD,Judge,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
869,set,VBD,at,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-at
870,faces,VBZ,Commonwealth,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
871,faces,VBZ,now,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0,ARGM-TMP
872,faces,VBZ,an,DT,NP,VBZ1VP0NP0,1,ARG1
873,estimated,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
874,estimated,VBN,its,PRP$,NP,VBN1VP1VP1S1SBAR1NP0PP0NP0,0,ARG1
875,estimated,VBN,at,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-at
876,hope,VBP,consumer,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
878,set,VB,Judge,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
879,set,VB,may,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
880,set,VB,a,DT,NP,VB1VP0NP0,1,ARG1
881,involving,VBG,a,DT,NP,VBG1VP1NP0NP0,0,ARG2
882,involving,VBG,Commonwealth,NNP,NP,VBG1VP0NP0,1,ARG1
883,seeking,VBG,Commonwealth,NNP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
884,seeking,VBG,about,IN,NP,VBG1VP0NP0,1,ARG1
885,pay,VB,Commonwealth,NNP,NP-SBJ,VB1VP1VP1S1SBAR-PRP1NP1VP1VP1S0NP-SBJ0,0,ARG0
886,pay,VB,for,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG3-for
890,rule,VB,by,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
891,refund,VB,Last,JJ,NP-TMP,VB1VP1VP1S1VP1S0NP-TMP0,0,ARGM-TMP
892,refund,VB,had,VBD,VBD,VB1VP1VP1S1VP0VBD0,0,ARGM-MOD
893,refund,VB,Commonwealth,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
894,refund,VB,$,$,NP,VB1VP0NP0,1,ARG1
896,rose,VBD,Japan,NNP,NP-SBJ,VBD1VP1S-TPC-10NP-SBJ0,0,ARG1
897,rose,VBD,18,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
898,rose,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
899,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
900,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
901,said,VBD,Japan,NNP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
903,followed,VBD,year-to-year,JJ,NP,VBD1VP0NP0,1,ARG2
904,setting,VBG,The,DT,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
906,setting,VBG,every,DT,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
908,compared,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
909,inched,VBD,October,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
910,inched,VBD,down,RB,RB,VBD1VP0ADVP-DIR0RB0,1,ARG5-DIR
911,inched,VBD,0.4,CD,NP,VBD1VP0ADVP-DIR0NP0,1,ARG2-EXT
912,grew,VBD,Sales,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
913,grew,VBD,22,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
914,grew,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
915,grew,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
916,benefited,VBD,from,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG0-from
918,arising,VBG,price,NN,NP,VBG1VP1NP0NP0,0,ARG1
919,arising,VBG,from,IN,PP-DIR,VBG1VP0PP-DIR0,1,ARG2-from
920,doubled,VBD,Sales,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
921,doubled,VBD,more,RBR,ADVP,VBD1VP0ADVP0,0,ARGM-ADV
922,doubled,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
923,doubled,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
925,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
926,opened,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
928,opened,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
929,manufacture,VB,a,DT,NP,VB1VP1VP1S1SBAR-31VP0NP0NP0,0,ARG0
930,manufacture,VB,control,NN,NP,VB1VP0NP0,1,ARG1
931,located,VBN,The,DT,NP,VBN1VP1NP-SBJ-20NP0,0,ARG1
932,located,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
934,help,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
936,meet,VB,The,DT,NP-SBJ-2,VB1VP1S1VP1VP1S-TPC-10NP-SBJ-20,0,ARG0
937,meet,VB,increasing,VBG,NP,VB1VP0NP0,1,ARG1
939,diversifying,VBG,demand,NN,NN,VBG1ADJP1NP0NN0,1,ARG1
940,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
941,said,VBD,The,DT,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
944,produce,VB,control,NN,NP,VB1VP0NP0,1,ARG1
945,used,VBN,control,NN,NP,VBN1VP1NP0NP0,0,ARG1
946,used,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARG2-in
947,appears,VBZ,The,DT,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG1
948,depend,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
949,depend,VB,heavily,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1,ARGM-MNR
950,depend,VB,on,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-on
951,tied,VBD,development,NN,NP-SBJ-1,VBD1VP1SINV0NP-SBJ-10,0,ARG1
952,tied,VBD,directly,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,1,ARGM-MNR
954,filed,VBN,Documents,NNS,NP,VBN1VP1NP-SBJ0NP0,0,ARG1
955,filed,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
956,filed,VBN,on,IN,PP,VBN1VP1NP-SBJ0PP0,1,ARGM-MNR
959,withdraw,VB,Cray,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
960,withdraw,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
961,withdraw,VB,the,DT,NP,VB1VP0NP0,1,ARG1
963,providing,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
964,providing,VBG,the,DT,NP,VBG1VP0NP0,1,ARG2
967,heads,VBZ,he,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
968,heads,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP-SBJ-180NP0,0,ARG1
969,scrapped,VBN,the,DT,NP-SBJ-18,VBN1VP1VP1S0NP-SBJ-180,0,ARG1
971,said,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
973,working,VBG,the,DT,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
974,working,VBG,on,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-on
975,working,VBG,for,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
976,says,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
977,says,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
978,talking,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
979,talking,VBG,with,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-with
980,anticipated,VBN,many,JJ,NP-SBJ-19,VBN1VP1VP1S-ADV0NP-SBJ-190,0,ARG1
981,anticipated,VBN,when,WRB,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
983,announced,VBD,first,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
984,announced,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
985,announced,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
986,announced,VBD,when,WRB,WHADVP-1,VBD1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
987,attached,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
989,attached,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG1-to
990,made,VBN,While,IN,SBAR,VBN1VP1VP1VP1S0SBAR0,0,ARGM-ADV
991,made,VBN,the,DT,NP-SBJ-3,VBN1VP1VP1VP1S0NP-SBJ-30,0,ARG1
992,made,VBN,n't,RB,RB,VBN1VP1VP1VP0RB0,0,ARGM-NEG
995,have,VB,We,PRP,NP-SBJ,VB1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
996,have,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
998,said,VBD,Cray,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
999,said,VBD,We,PRP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1000,said,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
